Date,MSFT,NVDA,PFE,GS,SBUX,CAT,XOM,PG
2014-02-27,32.119319915771484,4.383091926574707,21.309659957885742,137.68576049804688,30.155393600463867,73.77392578125,62.77793884277344,59.089054107666016
2014-02-28,32.50109100341797,4.3546624183654785,21.230318069458008,138.57656860351562,29.64159393310547,73.97991180419922,63.059593200683594,59.444244384765625
2014-03-03,32.05145263671875,4.333339214324951,21.14436912536621,137.15293884277344,29.436908721923828,73.47637176513672,62.55520248413086,58.55248260498047
2014-03-04,32.58592987060547,4.378355503082275,21.613805770874023,140.47479248046875,29.933992385864258,74.01808166503906,63.22334289550781,59.285526275634766
2014-03-05,32.33141326904297,4.416262149810791,21.65347671508789,143.11398315429688,29.783611297607422,73.52217102050781,61.44169235229492,58.80944061279297
2014-03-06,32.3653564453125,4.3546624183654785,21.461740493774414,143.69679260253906,30.364248275756836,74.4605484008789,61.41549301147461,58.99079132080078
2014-03-07,32.153255462646484,4.3499226570129395,21.4419002532959,145.0787353515625,30.522977828979492,74.04093170166016,62.22115707397461,59.232627868652344
2014-03-10,32.08537292480469,4.285953998565674,21.415454864501953,144.454345703125,30.727663040161133,73.81206512451172,62.55520248413086,59.34598922729492
2014-03-11,32.25505828857422,4.328598499298096,21.435287475585938,141.44053649902344,31.341716766357422,73.88069915771484,61.5792350769043,59.66339111328125
2014-03-12,32.46714782714844,4.340446949005127,21.14436912536621,141.29904174804688,31.592355728149414,73.865478515625,61.710235595703125,59.88253402709961
2014-03-13,32.14476776123047,4.203030586242676,20.57576560974121,138.78472900390625,31.091083526611328,72.94235229492188,61.33686065673828,59.84476089477539
2014-03-14,31.983579635620117,4.221984386444092,20.64848518371582,137.66079711914062,31.024248123168945,72.77450561523438,61.22550582885742,59.686058044433594
2014-03-17,32.2805061340332,4.221984386444092,20.774112701416016,138.90122985839844,30.986658096313477,72.98810577392578,61.78229904174805,60.33595275878906
2014-03-18,33.55305862426758,4.321491241455078,21.111309051513672,139.94200134277344,31.16209602355957,73.55268859863281,62.03775405883789,60.283050537109375
2014-03-19,33.315521240234375,4.397306442260742,20.965848922729492,140.01690673828125,31.70931053161621,73.27039337158203,61.395816802978516,59.53492736816406
2014-03-20,34.214786529541016,4.399676322937012,21.09808349609375,140.88272094726562,32.14793014526367,73.40010070800781,61.95259475708008,59.18730545043945
2014-03-21,34.07057571411133,4.392568588256836,21.2766056060791,138.9928741455078,32.04348373413086,74.30033874511719,61.77573013305664,58.85477828979492
2014-03-24,34.359012603759766,4.371244430541992,20.820396423339844,137.96885681152344,31.650833129882812,73.88837432861328,61.99189758300781,59.9278678894043
2014-03-25,34.223297119140625,4.371244430541992,21.038578033447266,135.91250610351562,31.166282653808594,75.21582794189453,62.168758392333984,60.313297271728516
2014-03-26,33.75666809082031,4.2717390060424805,21.2766056060791,134.64703369140625,30.719318389892578,74.61312866210938,62.031219482421875,60.079017639160156
2014-03-27,33.39187240600586,4.214874744415283,21.22371482849121,135.11325073242188,30.66083526611328,75.10902404785156,63.039939880371094,60.19240188598633
2014-03-28,34.18934631347656,4.240938663482666,21.0782527923584,135.12156677246094,30.78614616394043,75.82616424560547,63.99628829956055,60.2755012512207
2014-03-31,34.77471160888672,4.243307113647461,21.23693084716797,136.41200256347656,30.652467727661133,75.8109130859375,63.98318862915039,60.910301208496094
2014-04-01,35.139522552490234,4.4186296463012695,21.12453269958496,138.1353759765625,30.915651321411133,76.14659881591797,64.01593780517578,60.71384048461914
2014-04-02,35.080135345458984,4.390199184417725,21.34933090209961,139.25926208496094,30.773618698120117,78.29801177978516,64.16004943847656,60.55510330200195
2014-04-03,34.79167556762695,4.43758487701416,21.422054290771484,138.27684020996094,30.531341552734375,78.23697662353516,64.1469497680664,60.532440185546875
2014-04-04,33.82454299926758,4.300170421600342,21.263385772705078,135.90414428710938,29.888038635253906,77.94707489013672,63.77358627319336,60.283050537109375
2014-04-07,33.76515579223633,4.3143839836120605,20.62865447998047,132.0078582763672,29.420188903808594,77.13836669921875,63.3936653137207,60.82718276977539
2014-04-08,33.7821159362793,4.468385696411133,20.410465240478516,130.34275817871094,29.858806610107422,78.11492919921875,63.832523345947266,61.47708511352539
2014-04-09,34.33355712890625,4.463645935058594,20.64848518371582,131.6748046875,30.276533126831055,78.57266235351562,63.753910064697266,61.58290100097656
2014-04-10,33.39187240600586,4.3546624183654785,20.23855972290039,129.85987854003906,29.332469940185547,78.01573181152344,63.3936653137207,61.28059005737305
2014-04-11,33.264617919921875,4.293060302734375,19.74267578125,127.14575958251953,28.71006965637207,77.39776611328125,63.35435485839844,61.031211853027344
2014-04-14,33.239173889160156,4.340446949005127,19.74929428100586,128.82752990722656,28.95233917236328,78.4124526977539,64.10108947753906,61.068992614746094
2014-04-15,33.72274398803711,4.371244430541992,19.762516021728516,128.9774169921875,28.776905059814453,78.19884490966797,64.63822174072266,61.091678619384766
2014-04-16,34.27418899536133,4.3807220458984375,19.89475440979004,130.89224243164062,29.570571899414062,78.9892578125,65.46355438232422,61.70383071899414
2014-04-17,33.94331359863281,4.397306442260742,20.000539779663086,131.07540893554688,29.30323600769043,78.91250610351562,65.7779769897461,61.78693771362305
2014-04-21,33.883934020996094,4.432847023010254,20.403852462768555,131.37513732910156,29.441085815429688,78.76670837402344,66.11201477050781,61.635780334472656
2014-04-22,33.92634963989258,4.4707536697387695,20.496416091918945,133.58969116210938,29.720958709716797,79.572509765625,65.7452163696289,61.401512145996094
2014-04-23,33.671836853027344,4.522876739501953,20.443519592285156,133.58131408691406,29.403480529785156,79.33457946777344,65.83036041259766,61.21412658691406
2014-04-24,33.81605529785156,4.563154220581055,20.30467414855957,133.91433715820312,29.695886611938477,80.79265594482422,65.50941467285156,61.815914154052734
2014-04-25,33.85847854614258,4.43758487701416,20.33112335205078,131.7414093017578,29.846275329589844,80.33990478515625,65.77141571044922,62.01396560668945
2014-04-28,34.67289733886719,4.4186296463012695,21.18403434753418,130.32606506347656,29.629064559936523,80.00991821289062,66.26922607421875,63.179443359375
2014-04-29,34.36749267578125,4.4281086921691895,20.9989070892334,131.7414093017578,29.50792121887207,80.80803680419922,66.4526138305664,62.798553466796875
2014-04-30,34.27418899536133,4.375985145568848,20.681549072265625,133.056884765625,29.499570846557617,80.884765625,67.08148956298828,62.882362365722656
2014-05-01,33.93482971191406,4.399676322937012,20.595590591430664,133.51470947265625,29.708423614501953,80.63153076171875,66.42642974853516,62.72238540649414
2014-05-02,33.671836853027344,4.366507530212402,20.33112335205078,132.27426147460938,29.4912052154541,80.58546447753906,66.81946563720703,62.402469635009766
2014-05-05,33.451263427734375,4.413890361785889,19.808794021606445,130.1679229736328,29.62488555908203,80.2094497680664,67.40898895263672,62.23487091064453
2014-05-06,33.13737106323242,4.323861122131348,19.4583740234375,128.6610107421875,29.172082901000977,79.71064758300781,67.25177001953125,61.800682067871094
2014-05-07,33.44277572631836,4.328598499298096,19.358314514160156,129.47691345214844,29.239171981811523,80.28620910644531,67.53998565673828,62.531951904296875
2014-05-08,33.629417419433594,4.383091926574707,19.458375930786133,131.04209899902344,29.172082901000977,80.53173828125,67.02251434326172,62.58526611328125
2014-05-09,33.544586181640625,4.27647590637207,19.364986419677734,130.87557983398438,29.469755172729492,80.62386322021484,67.23355102539062,62.7604866027832
2014-05-12,33.909385681152344,4.402045726776123,19.431692123413086,132.83204650878906,29.830322265625,81.4986801147461,67.41820526123047,62.257720947265625
2014-05-13,34.53306198120117,4.330968856811523,19.47838592529297,133.43980407714844,29.83451271057129,82.22772979736328,67.50394439697266,62.16630172729492
2014-05-14,34.3792839050293,4.2883219718933105,19.41167449951172,132.74879455566406,29.419443130493164,81.75196838378906,67.45777130126953,61.83114242553711
2014-05-15,33.83248519897461,4.264631748199463,19.38499641418457,130.4093780517578,29.285282135009766,80.57011413574219,66.46195983886719,61.3436279296875
2014-05-16,34.028995513916016,4.255153656005859,19.42502212524414,130.23451232910156,29.742273330688477,81.36824035644531,66.43558502197266,61.1912956237793
2014-05-19,33.96063995361328,4.392568588256836,19.53175163269043,131.26686096191406,29.775814056396484,80.87710571289062,66.52130889892578,60.886566162109375
2014-05-20,33.90083694458008,4.341394901275635,19.511735916137695,130.1679229736328,29.444599151611328,77.93792724609375,66.38945007324219,61.11509704589844
2014-05-21,34.47325134277344,4.341394901275635,19.725196838378906,132.66554260253906,29.515872955322266,78.9509048461914,67.28629302978516,61.31315994262695
2014-05-22,34.259666442871094,4.36043643951416,19.78523826599121,133.0818634033203,29.935131072998047,79.10437774658203,66.93678283691406,61.435035705566406
2014-05-23,34.27674865722656,4.400898456573486,19.67183494567871,133.3398895263672,30.178306579589844,79.83341979980469,66.81810760498047,61.335994720458984
2014-05-27,34.3365478515625,4.479442596435547,19.751882553100586,134.68031311035156,30.882659912109375,79.56484985351562,66.84447479248047,61.00083541870117
2014-05-28,34.182769775390625,4.517525672912598,19.751882553100586,134.6552276611328,30.71915054321289,78.9738998413086,66.64662170410156,61.01606369018555
2014-05-29,34.4647102355957,4.510387420654297,19.74521255493164,134.2793426513672,30.65206527709961,79.50342559814453,66.78511810302734,61.24460220336914
2014-05-30,34.97732925415039,4.522287845611572,19.765222549438477,133.50242614746094,30.706562042236328,78.45208740234375,66.29708099365234,61.54166030883789
2014-06-02,34.84917449951172,4.508007049560547,19.818592071533203,133.68621826171875,30.962318420410156,79.62621307373047,65.90798950195312,61.21412658691406
2014-06-03,34.421993255615234,4.48896598815918,19.738536834716797,135.16482543945312,31.10067367553711,80.1864242553711,66.20477294921875,60.886566162109375
2014-06-04,34.4476318359375,4.493724346160889,19.77189826965332,135.65771484375,31.306114196777344,80.04827880859375,65.97395324707031,60.83325958251953
2014-06-05,35.20799255371094,4.5127668380737305,19.851945877075195,135.81643676757812,31.327064514160156,82.08192443847656,66.3102798461914,61.023704528808594
2014-06-06,35.43867492675781,4.529427528381348,19.62513542175293,138.83218383789062,31.582828521728516,83.01815032958984,67.00272369384766,60.96274948120117
2014-06-09,35.25926208496094,4.534187316894531,19.578445434570312,138.6734161376953,31.519941329956055,83.45557403564453,66.94995880126953,61.00844192504883
2014-06-10,35.122562408447266,4.557988166809082,19.678510665893555,138.9741668701172,31.276762008666992,83.88532257080078,66.91041564941406,61.05416488647461
2014-06-11,34.908973693847656,4.617494106292725,19.631811141967773,138.1972198486328,31.36061668395996,83.40953826904297,67.23355102539062,60.985618591308594
2014-06-12,34.669761657714844,4.646055698394775,19.645153045654297,138.6400604248047,31.008438110351562,81.84403991699219,67.04232025146484,60.75707244873047
2014-06-13,35.22509002685547,4.650815010070801,19.698518753051758,138.58155822753906,31.31450080871582,81.9361343383789,67.69518280029297,60.66567611694336
2014-06-16,35.45576858520508,4.636534690856934,19.751882553100586,138.54811096191406,31.482202529907227,81.96681213378906,67.87326049804688,60.703765869140625
2014-06-17,35.60953903198242,4.66747522354126,19.665164947509766,140.5279998779297,31.574438095092773,81.85935974121094,67.54351806640625,60.61997985839844
2014-06-18,35.58391189575195,4.662716865539551,19.818592071533203,141.89801025390625,31.679256439208984,82.4809799194336,67.74794006347656,60.779945373535156
2014-06-19,35.46430969238281,4.555609226226807,19.738536834716797,141.78945922851562,32.37941360473633,82.30447387695312,67.68199157714844,61.122711181640625
2014-06-20,35.60953903198242,4.505626678466797,19.865283966064453,141.8813018798828,32.11529541015625,83.93904876708984,68.47338104248047,60.886566162109375
2014-06-23,35.87440490722656,4.453262805938721,19.645153045654297,142.21543884277344,32.1697883605957,83.47859191894531,68.83606719970703,60.57426834106445
2014-06-24,35.66934585571289,4.384239196777344,19.545089721679688,140.53631591796875,32.463279724121094,82.73422241210938,67.74794006347656,60.18577575683594
2014-06-25,35.908573150634766,4.429462432861328,19.878623962402344,140.6616668701172,32.7525520324707,83.21771240234375,67.35884094238281,60.42190933227539
2014-06-26,35.64371109008789,4.36995792388916,19.738536834716797,140.35252380371094,32.72740936279297,83.27906036376953,67.28629302978516,59.888702392578125
2014-06-27,36.09653091430664,4.374718189239502,19.791902542114258,139.32505798339844,32.677093505859375,83.47859191894531,66.74554443359375,60.193397521972656
2014-06-30,35.626644134521484,4.412800312042236,19.7985782623291,139.8764190673828,32.44230651855469,83.39418029785156,66.39600372314453,59.86583709716797
2014-07-01,35.77186965942383,4.46278190612793,20.065406799316406,139.35008239746094,32.73579025268555,83.77789306640625,66.84447479248047,60.39143753051758
2014-07-02,35.79751205444336,4.4461212158203125,20.25885009765625,139.4169158935547,32.781898498535156,84.0771713256836,66.9829330444336,60.6047248840332
2014-07-03,35.71207046508789,4.486584663391113,20.365591049194336,141.56387329101562,33.14664840698242,85.24364471435547,67.65559387207031,60.924686431884766
2014-07-07,35.87440490722656,4.4508819580078125,20.338903427124023,140.16041564941406,32.991539001464844,84.5376205444336,67.69518280029297,61.08460998535156
2014-07-08,35.69498062133789,4.415180683135986,20.112098693847656,137.76287841796875,32.93703079223633,84.00044250488281,67.81387329101562,61.36647415161133
2014-07-09,35.601009368896484,4.548468112945557,20.045394897460938,137.5623779296875,33.31015396118164,84.52227020263672,68.28871154785156,62.21204376220703
2014-07-10,35.61809158325195,4.524667739868164,20.01202964782715,136.51812744140625,33.058616638183594,83.9237060546875,67.64244842529297,62.16630172729492
2014-07-11,35.959842681884766,4.534187316894531,20.058732986450195,137.67100524902344,32.95379638671875,84.3841323852539,67.09508514404297,61.823524475097656
2014-07-14,36.00254440307617,4.591312408447266,20.172136306762695,139.50885009765625,32.93703079223633,84.48388671875,67.7149658203125,61.94540786743164
2014-07-15,36.26741027832031,4.610352039337158,20.285533905029297,141.3216094970703,33.075382232666016,84.29972076416016,67.52371978759766,61.89970397949219
2014-07-16,37.66000747680664,4.605593681335449,20.65242576599121,142.40762329101562,33.00830078125,85.48920440673828,68.43378448486328,62.148468017578125
2014-07-17,38.044464111328125,4.593691825866699,20.378923416137695,142.13192749023438,32.38359451293945,84.23043060302734,67.4709701538086,61.73386001586914
2014-07-18,38.181156158447266,4.388997554779053,20.499000549316406,143.2429656982422,32.677093505859375,85.07991027832031,67.74794006347656,61.849029541015625
2014-07-21,38.30930709838867,4.415180683135986,20.245513916015625,143.4518280029297,32.538726806640625,85.12625122070312,67.978759765625,61.6417121887207
2014-07-22,38.30076217651367,4.3961405754089355,20.338903427124023,146.20858764648438,33.01249313354492,84.99494934082031,68.28211212158203,61.50349426269531
2014-07-23,38.334938049316406,4.303313732147217,20.272193908691406,147.71226501464844,33.18019104003906,83.69757843017578,68.75035095214844,61.419044494628906
2014-07-24,37.93339538574219,4.310451984405518,20.238840103149414,147.24449157714844,33.72941970825195,81.11822509765625,68.7701187133789,61.6263427734375
2014-07-25,38.01884078979492,4.234289169311523,20.13878631591797,146.52603149414062,33.01249313354492,80.97148895263672,68.04470825195312,61.08884811401367
2014-07-28,37.5660285949707,4.217627048492432,20.078746795654297,146.9854736328125,32.85317611694336,80.430908203125,68.82950592041016,60.858516693115234
2014-07-29,37.4976692199707,4.231907844543457,19.83193588256836,146.6429901123047,32.974761962890625,80.84791564941406,68.28871154785156,60.39015197753906
2014-07-30,37.23283386230469,4.303313732147217,19.69061279296875,146.82679748535156,33.07957077026367,79.83626556396484,68.09088134765625,60.01392364501953
2014-07-31,36.874000549316406,4.165265083312988,19.313758850097656,144.41250610351562,32.568084716796875,77.80522918701172,65.2485122680664,59.368934631347656
2014-08-01,36.61769104003906,4.21048641204834,19.42142677307129,142.223876953125,32.27459716796875,77.62760925292969,65.15620422363281,61.15798568725586
2014-08-04,37.05341720581055,4.200965881347656,19.347408294677734,143.4268035888672,32.50518798828125,78.62382507324219,66.03330993652344,60.8277702331543
2014-08-05,36.805633544921875,4.20334529876709,19.118600845336914,141.5304718017578,32.30327224731445,78.38441467285156,64.76051330566406,60.973697662353516
2014-08-06,36.51517105102539,4.1985859870910645,19.03111457824707,141.79782104492188,32.44629669189453,78.37670135498047,65.27490234375,62.263648986816406
2014-08-07,36.933807373046875,4.15574312210083,18.869609832763672,141.26312255859375,32.26960754394531,78.72420501708984,64.80665588378906,61.53421401977539
2014-08-08,36.90817642211914,4.522287845611572,19.071496963500977,143.90293884277344,32.65243148803711,79.75901794433594,65.77609252929688,62.15616226196289
2014-08-11,36.90817642211914,4.498486518859863,19.01093101501465,144.07000732421875,32.757598876953125,80.70118713378906,65.56360626220703,62.5631217956543
2014-08-12,37.18157958984375,4.498486518859863,18.89652442932129,143.96141052246094,32.736568450927734,80.56990051269531,65.40423583984375,62.51703643798828
2014-08-13,37.66000747680664,4.524667739868164,18.9840087890625,143.99485778808594,32.492576599121094,81.21090698242188,65.80265808105469,62.5631217956543
2014-08-14,37.82232666015625,4.47468376159668,19.33394432067871,144.29556274414062,32.23176193237305,81.59703826904297,65.80265808105469,62.92395782470703
2014-08-15,38.266597747802734,4.531808376312256,19.27337646484375,143.60220336914062,32.353759765625,81.65879821777344,65.76283264160156,62.7934684753418
2014-08-18,38.539981842041016,4.593691825866699,19.407968521118164,145.81593322753906,32.63981246948242,82.61640167236328,66.08822631835938,63.300209045410156
2014-08-19,38.9698486328125,4.630747318267822,19.47526741027832,145.32302856445312,32.862770080566406,82.86351776123047,66.06831359863281,63.49221420288086
2014-08-20,38.64316177368164,4.602060317993164,19.44161605834961,145.38153076171875,32.82490539550781,83.17242431640625,66.20774841308594,63.58433532714844
2014-08-21,38.875267028808594,4.559027671813965,19.394512176513672,146.3172149658203,32.58932113647461,83.38094329833984,65.92881774902344,63.945213317871094
2014-08-22,38.815086364746094,4.561417102813721,19.46180534362793,146.58447265625,32.50939178466797,82.87124633789062,65.4108657836914,64.0296859741211
2014-08-25,38.832279205322266,4.568589210510254,19.455074310302734,148.5894012451172,32.7996711730957,83.38094329833984,65.57689666748047,64.14485931396484
2014-08-26,38.694740295410156,4.64987325668335,19.656963348388672,148.61448669433594,32.72392654418945,83.450439453125,66.16790771484375,64.02198028564453
2014-08-27,38.57438278198242,4.597277641296387,19.845394134521484,148.99993896484375,32.77863311767578,83.828857421875,66.09485626220703,63.96823501586914
2014-08-28,38.58297348022461,4.635529518127441,19.771364212036133,148.86582946777344,32.73236083984375,83.90608215332031,66.12141418457031,63.75324630737305
2014-08-29,39.05581283569336,4.64987325668335,19.778099060058594,150.0893096923828,32.73236083984375,84.23043060302734,66.04838562011719,63.814659118652344
2014-09-02,38.76351547241211,4.661825180053711,19.69061279296875,150.6424102783203,32.59354019165039,84.11459350585938,65.40423583984375,63.7148551940918
2014-09-03,38.651756286621094,4.70485782623291,19.784826278686523,150.4999237060547,32.30327224731445,83.75933837890625,65.81597137451172,63.65342330932617
2014-09-04,38.90965270996094,4.78853178024292,19.76463508605957,150.9021453857422,32.45891571044922,84.0373764038086,65.31787872314453,64.26770782470703
2014-09-05,39.46846389770508,4.774186134338379,19.953065872192383,150.62562561035156,32.791255950927734,83.82111358642578,65.91557312011719,64.3214340209961
2014-09-08,39.94987869262695,4.731156349182129,19.784826278686523,150.9272918701172,32.673458099365234,83.33460998535156,64.92609405517578,63.97593307495117
2014-09-09,40.199188232421875,4.671388626098633,19.670427322387695,148.65635681152344,32.442100524902344,82.94074249267578,64.67375183105469,63.7225456237793
2014-09-10,40.267982482910156,4.688122749328613,19.811738967895508,150.7261505126953,32.47995376586914,81.80552673339844,64.28860473632812,64.22161102294922
2014-09-11,40.405540466308594,4.640310764312744,19.939603805541992,151.673095703125,32.021419525146484,81.54296112060547,64.4346923828125,64.10643768310547
2014-09-12,40.14761734008789,4.570980072021484,19.805009841918945,153.49143981933594,31.74799156188965,81.10275268554688,63.604583740234375,63.92985534667969
2014-09-15,39.752159118652344,4.508821964263916,20.134756088256836,154.17025756835938,31.516618728637695,80.97920989990234,63.94326400756836,64.39823913574219
2014-09-16,40.199188232421875,4.5757622718811035,20.222244262695312,154.2205352783203,31.588136672973633,80.97920989990234,64.7003173828125,64.55949401855469
2014-09-17,39.99287033081055,4.578152179718018,20.42413330078125,154.87420654296875,31.69329071044922,80.30734252929688,64.46788787841797,64.62088012695312
2014-09-18,40.13042068481445,4.647481918334961,20.578907012939453,157.4467315673828,31.857357025146484,80.57762908935547,64.15577697753906,64.64396667480469
2014-09-19,40.85255813598633,4.561417102813721,20.457773208618164,156.030517578125,32.000396728515625,79.16439819335938,64.49445343017578,64.85893249511719
2014-09-22,40.45709991455078,4.515995025634766,20.309728622436523,155.2679901123047,31.382007598876953,77.92103576660156,64.10929107666016,65.12001037597656
2014-09-23,40.02725601196289,4.496868133544922,20.222244262695312,155.10037231445312,31.112768173217773,77.21829223632812,63.770633697509766,64.83589935302734
2014-09-24,40.474300384521484,4.523166656494141,20.397212982177734,157.37966918945312,31.684886932373047,78.1527328491211,63.63115692138672,65.45014953613281
2014-09-25,39.580230712890625,4.425147533416748,20.17513656616211,154.2624053955078,31.18007469177246,76.84762573242188,62.58856964111328,64.75142669677734
2014-09-26,39.898311614990234,4.434710502624512,20.00016975402832,155.12557983398438,31.62178611755371,77.51945495605469,63.37217330932617,64.94340515136719
2014-09-29,39.9240837097168,4.427539348602295,20.033817291259766,154.04452514648438,31.663856506347656,77.09475708007812,62.70809555053711,64.83589935302734
2014-09-30,39.855323791503906,4.4108052253723145,19.89923095703125,153.82664489746094,31.743776321411133,76.47692108154297,62.45576858520508,64.29841613769531
2014-10-01,39.459861755371094,4.367773056030273,19.616586685180664,151.42169189453125,31.38620376586914,75.38031768798828,61.66551971435547,63.83771514892578
2014-10-02,39.339500427246094,4.34864616394043,19.556020736694336,153.24847412109375,31.31890296936035,75.22588348388672,61.95771408081055,63.768611907958984
2014-10-03,39.62321090698242,4.358207702636719,19.663692474365234,157.5975341796875,31.92466926574707,75.21041870117188,62.36943054199219,64.3367919921875
2014-10-06,39.62321090698242,4.331912040710449,19.63004493713379,157.10313415527344,31.613374710083008,75.68151092529297,62.76788330078125,64.16789245605469
2014-10-07,39.14176559448242,4.286489009857178,19.374324798583984,154.01939392089844,31.150646209716797,73.133056640625,62.00419235229492,63.85308074951172
2014-10-08,40.216392517089844,4.365382194519043,19.771364212036133,156.39918518066406,31.65964698791504,74.63896179199219,62.82764434814453,64.63626098632812
2014-10-09,39.4168815612793,4.2817063331604,19.508913040161133,151.89930725097656,31.331523895263672,72.20632934570312,60.974884033203125,64.23697662353516
2014-10-10,37.85224151611328,4.02829647064209,19.603126525878906,151.15353393554688,31.32311248779297,71.92060852050781,60.82878494262695,65.02786254882812
